"Step","ddqn_yf52szb3 - Ask Price","ddqn_yf52szb3 - Ask Price__MIN","ddqn_yf52szb3 - Ask Price__MAX"
"486473","99.99","99.99","99.99"
"486558","100.02","100.02","100.02"
"486644","100.00999999999999","100.00999999999999","100.00999999999999"
"486657","100.00999999999999","100.00999999999999","100.00999999999999"
"486956","100.01","100.01","100.01"
"487008","100.03999999999999","100.03999999999999","100.03999999999999"
"487100","100.00999999999999","100.00999999999999","100.00999999999999"
"487170","100.02","100.02","100.02"
"487317","100","100","100"
"487565","100.02","100.02","100.02"
"487694","100.03","100.03","100.03"
"487834","100.01","100.01","100.01"
"487870","100","100","100"
"487996","100.00999999999999","100.00999999999999","100.00999999999999"
"488022","100.02","100.02","100.02"
"488073","100.03999999999999","100.03999999999999","100.03999999999999"
"488083","99.98","99.98","99.98"
"488238","100.02","100.02","100.02"
"488274","100","100","100"
"488290","100.02","100.02","100.02"
"488328","100.00999999999999","100.00999999999999","100.00999999999999"
"488347","100.00999999999999","100.00999999999999","100.00999999999999"
"488549","100.02","100.02","100.02"
"488655","100.03","100.03","100.03"
"488846","100.00999999999999","100.00999999999999","100.00999999999999"
"488879","100.03999999999999","100.03999999999999","100.03999999999999"
"488930","100.05","100.05","100.05"
"489088","100.03","100.03","100.03"
"489189","100.00999999999999","100.00999999999999","100.00999999999999"
"489374","100.06","100.06","100.06"
"489548","100.02","100.02","100.02"
"489596","100.02","100.02","100.02"
"489675","100.03999999999999","100.03999999999999","100.03999999999999"
"489792","100.00999999999999","100.00999999999999","100.00999999999999"
"490028","100.03999999999999","100.03999999999999","100.03999999999999"
"490078","100.00999999999999","100.00999999999999","100.00999999999999"
"490226","100.00999999999999","100.00999999999999","100.00999999999999"
"490325","100.03","100.03","100.03"
"490389","100.00999999999999","100.00999999999999","100.00999999999999"
"490413","100.04","100.04","100.04"
"490660","100.03999999999999","100.03999999999999","100.03999999999999"
"490921","100.03999999999999","100.03999999999999","100.03999999999999"
"491250","100.08","100.08","100.08"
"491461","100.03999999999999","100.03999999999999","100.03999999999999"
"491476","100.03999999999999","100.03999999999999","100.03999999999999"
"491791","100.02","100.02","100.02"
"491814","99.99","99.99","99.99"
"492080","100.03","100.03","100.03"
"492143","100","100","100"
"492261","100.02","100.02","100.02"
"492266","100.02","100.02","100.02"
"492298","100.02","100.02","100.02"
"492310","100.03999999999999","100.03999999999999","100.03999999999999"
"492353","100.03","100.03","100.03"
"492413","100.00999999999999","100.00999999999999","100.00999999999999"
"492445","100.02","100.02","100.02"
"492566","100.03","100.03","100.03"
"492622","99.99","99.99","99.99"
"492656","100.02","100.02","100.02"
"493214","100.03","100.03","100.03"
"493269","100.02","100.02","100.02"
"493275","100.00999999999999","100.00999999999999","100.00999999999999"
"493303","100.03","100.03","100.03"
"493357","100.00999999999999","100.00999999999999","100.00999999999999"
"493421","100.03","100.03","100.03"
"493424","100.02","100.02","100.02"
"493482","100.00999999999999","100.00999999999999","100.00999999999999"
"493623","100.00999999999999","100.00999999999999","100.00999999999999"
"493628","100.05","100.05","100.05"
"493665","100.03999999999999","100.03999999999999","100.03999999999999"
"494268","100.00999999999999","100.00999999999999","100.00999999999999"
"494360","100.02","100.02","100.02"
"494409","100.06","100.06","100.06"
"494766","100.03","100.03","100.03"
"494789","100.07","100.07","100.07"
"494952","100.06","100.06","100.06"
"494999","100.07","100.07","100.07"
"495011","100.03999999999999","100.03999999999999","100.03999999999999"
"495121","100","100","100"
"495344","100.04","100.04","100.04"
"495418","100.01","100.01","100.01"
"495519","100.02","100.02","100.02"
"495589","100.06","100.06","100.06"
"495657","100.02","100.02","100.02"
"495727","100.02","100.02","100.02"
"496054","100.06","100.06","100.06"
"496090","100.02","100.02","100.02"
"496110","100.02","100.02","100.02"
"496276","99.99","99.99","99.99"
"496324","100.03","100.03","100.03"
"496331","100.00999999999999","100.00999999999999","100.00999999999999"
"496574","100","100","100"
"496601","100.03","100.03","100.03"
"496660","100","100","100"
"496794","100.00999999999999","100.00999999999999","100.00999999999999"
"497069","100.03999999999999","100.03999999999999","100.03999999999999"
"497092","100.00999999999999","100.00999999999999","100.00999999999999"
"497502","100.02","100.02","100.02"
"497614","100","100","100"
"497844","100.00999999999999","100.00999999999999","100.00999999999999"
"497953","100.02","100.02","100.02"
"498058","99.99","99.99","99.99"
"498084","100.02","100.02","100.02"
"498166","100.00999999999999","100.00999999999999","100.00999999999999"
"498318","100.00999999999999","100.00999999999999","100.00999999999999"
"498395","100.02","100.02","100.02"
"498623","100.03","100.03","100.03"
"498950","100.03","100.03","100.03"
"499269","99.99","99.99","99.99"
"499333","100.03","100.03","100.03"
"499334","100.03","100.03","100.03"
"499519","100.06","100.06","100.06"
"499630","100.06","100.06","100.06"
"499758","99.99000000000001","99.99000000000001","99.99000000000001"
"500007","100.00999999999999","100.00999999999999","100.00999999999999"
"500378","100.03999999999999","100.03999999999999","100.03999999999999"
"500392","100.00999999999999","100.00999999999999","100.00999999999999"
"500429","100.02","100.02","100.02"
"500593","100.03","100.03","100.03"
"500853","100.03999999999999","100.03999999999999","100.03999999999999"
"500916","100","100","100"
"501228","100.03","100.03","100.03"
"501388","100.00999999999999","100.00999999999999","100.00999999999999"
"501419","100","100","100"
"501427","100.03","100.03","100.03"
"501483","100","100","100"
"501542","100","100","100"
"501562","100.03","100.03","100.03"
"501672","99.98","99.98","99.98"
"501725","100.05","100.05","100.05"
"501741","99.99","99.99","99.99"
"501826","100.02","100.02","100.02"
"501939","100.02","100.02","100.02"
"502299","100.07","100.07","100.07"
"502310","100.03999999999999","100.03999999999999","100.03999999999999"
"502354","100.02","100.02","100.02"
"502509","100.06","100.06","100.06"
"502529","99.99","99.99","99.99"
"502535","100.02","100.02","100.02"
"502584","100.04","100.04","100.04"
"502664","100.01","100.01","100.01"
"502669","100.02","100.02","100.02"
"502707","100.02","100.02","100.02"
"503177","100.05","100.05","100.05"
"503246","100.02","100.02","100.02"
"503247","100.02","100.02","100.02"
"503292","100.03999999999999","100.03999999999999","100.03999999999999"
"503341","100.03999999999999","100.03999999999999","100.03999999999999"
"503477","100.02","100.02","100.02"
"503502","100","100","100"
"503585","100.00999999999999","100.00999999999999","100.00999999999999"
"503618","100.07","100.07","100.07"
"503869","100.00999999999999","100.00999999999999","100.00999999999999"
"503982","100","100","100"
"504013","100.03","100.03","100.03"
"504067","100.00999999999999","100.00999999999999","100.00999999999999"
"504071","100.02","100.02","100.02"
"504404","99.99000000000001","99.99000000000001","99.99000000000001"
"504470","100.02","100.02","100.02"
"504557","100.01","100.01","100.01"
"504573","100","100","100"
"504636","100.02","100.02","100.02"
"504941","100.00999999999999","100.00999999999999","100.00999999999999"
"504965","100.05","100.05","100.05"
"505015","100.02","100.02","100.02"
"505059","100.02","100.02","100.02"
"505175","100.00999999999999","100.00999999999999","100.00999999999999"
"505230","100.02","100.02","100.02"
"505305","100.00999999999999","100.00999999999999","100.00999999999999"
"505472","100","100","100"
"505561","100.00999999999999","100.00999999999999","100.00999999999999"
"505809","100.06","100.06","100.06"
"505942","100.02","100.02","100.02"
"505963","99.98","99.98","99.98"
"506024","100.00999999999999","100.00999999999999","100.00999999999999"
"506052","100.03","100.03","100.03"
"506120","100.02","100.02","100.02"
"506196","100.04","100.04","100.04"
"506300","100","100","100"
"506363","99.99000000000001","99.99000000000001","99.99000000000001"
"506383","100.09","100.09","100.09"
"506453","100.03","100.03","100.03"
"506519","100.03","100.03","100.03"
"506635","100.05","100.05","100.05"
"506693","100.00999999999999","100.00999999999999","100.00999999999999"
"506820","100.02","100.02","100.02"
"506958","100.02","100.02","100.02"
"507036","100","100","100"
"507090","100.00999999999999","100.00999999999999","100.00999999999999"
"507444","100","100","100"
"507508","100.00999999999999","100.00999999999999","100.00999999999999"
"507572","100.03","100.03","100.03"
"507588","100.02","100.02","100.02"
"507633","100.08","100.08","100.08"
"507651","100","100","100"
"507669","100.02","100.02","100.02"
"507747","100.02","100.02","100.02"
"507896","100","100","100"
"508031","100.07000000000001","100.07000000000001","100.07000000000001"
"508295","100.03","100.03","100.03"
"508334","99.99","99.99","99.99"
"508344","100","100","100"
"508362","100.02","100.02","100.02"
"508415","100.03999999999999","100.03999999999999","100.03999999999999"
"508427","100","100","100"
"508534","100.03999999999999","100.03999999999999","100.03999999999999"
"508589","100.00999999999999","100.00999999999999","100.00999999999999"
"508605","100.05","100.05","100.05"
"508691","100.03","100.03","100.03"
"508972","100.03999999999999","100.03999999999999","100.03999999999999"
"509160","100.03999999999999","100.03999999999999","100.03999999999999"
"509454","100.05","100.05","100.05"
"509628","100","100","100"
"509642","100.03","100.03","100.03"
"509782","100.02","100.02","100.02"
"509793","100.06","100.06","100.06"
"509859","100","100","100"
"509892","100.03","100.03","100.03"
"510165","100","100","100"
"510534","100.03","100.03","100.03"
"510539","100.02","100.02","100.02"
"510657","100.03","100.03","100.03"
"510678","100.03","100.03","100.03"
"510796","100.02","100.02","100.02"
"510835","100.02","100.02","100.02"
"510879","100.03","100.03","100.03"
"511066","100.03","100.03","100.03"
"511070","100.02","100.02","100.02"
"511083","100.00999999999999","100.00999999999999","100.00999999999999"
"511291","100.03","100.03","100.03"
"511452","99.99","99.99","99.99"
"511602","100.05","100.05","100.05"
"511604","100","100","100"
"511639","100.02","100.02","100.02"
"511640","100.02","100.02","100.02"
"511709","100.03999999999999","100.03999999999999","100.03999999999999"
"511752","100.00999999999999","100.00999999999999","100.00999999999999"
"511809","100.02","100.02","100.02"
"511819","100.00999999999999","100.00999999999999","100.00999999999999"
"511977","100.03999999999999","100.03999999999999","100.03999999999999"
"512000","100.02","100.02","100.02"
"512130","100.00999999999999","100.00999999999999","100.00999999999999"
"512192","100.05","100.05","100.05"
"512366","100.03","100.03","100.03"
"512549","100.08","100.08","100.08"
"512678","99.99","99.99","99.99"
"512680","99.99","99.99","99.99"
"512827","100.00999999999999","100.00999999999999","100.00999999999999"
"512883","100.03","100.03","100.03"
"512902","100.03999999999999","100.03999999999999","100.03999999999999"
"512926","100","100","100"
"513015","100.02","100.02","100.02"
"513016","100.00999999999999","100.00999999999999","100.00999999999999"
"513086","100","100","100"
"513176","100.00999999999999","100.00999999999999","100.00999999999999"
"513227","100.00999999999999","100.00999999999999","100.00999999999999"
"513321","100.03","100.03","100.03"
"513398","100.03999999999999","100.03999999999999","100.03999999999999"
"513411","100.02","100.02","100.02"
"513438","100.05","100.05","100.05"
"513500","100.03999999999999","100.03999999999999","100.03999999999999"
"513708","100","100","100"
"513839","100.02","100.02","100.02"
"513849","100.00999999999999","100.00999999999999","100.00999999999999"
"514101","100.02","100.02","100.02"
"514117","100.03","100.03","100.03"
"514380","100.03999999999999","100.03999999999999","100.03999999999999"
"514652","100.03","100.03","100.03"
"514670","100.00999999999999","100.00999999999999","100.00999999999999"
"514767","100.02","100.02","100.02"
"514866","100.02","100.02","100.02"
"514968","100.03","100.03","100.03"
"515209","100.03999999999999","100.03999999999999","100.03999999999999"
"515211","100.02","100.02","100.02"
"515453","100.03","100.03","100.03"
"515509","100.02","100.02","100.02"
"515573","100.03","100.03","100.03"
"515621","100.04","100.04","100.04"
"515678","100.05","100.05","100.05"
"515952","100.00999999999999","100.00999999999999","100.00999999999999"
"515953","100.00999999999999","100.00999999999999","100.00999999999999"
"515978","100.03","100.03","100.03"
"516031","100.00999999999999","100.00999999999999","100.00999999999999"
"516278","100.02","100.02","100.02"
"516311","100.02","100.02","100.02"
"516434","100.03","100.03","100.03"
"516585","100.03","100.03","100.03"
"516623","100.03","100.03","100.03"
"516900","100.03","100.03","100.03"
"517066","100.00999999999999","100.00999999999999","100.00999999999999"
"517078","100.03","100.03","100.03"
"517557","100","100","100"
"517632","100.02","100.02","100.02"
"517804","100.02","100.02","100.02"
"517983","100.07","100.07","100.07"
"518045","100.02","100.02","100.02"
"518145","100.00999999999999","100.00999999999999","100.00999999999999"
"518147","100","100","100"
"518200","100.06","100.06","100.06"
"518435","100.05","100.05","100.05"
"518601","100.03","100.03","100.03"
"518618","100.02","100.02","100.02"
"518724","99.99","99.99","99.99"
"518802","99.97","99.97","99.97"
"519195","99.98","99.98","99.98"
"519221","100.03999999999999","100.03999999999999","100.03999999999999"
"519346","100.02","100.02","100.02"
"519362","100.02","100.02","100.02"
"519376","100.03999999999999","100.03999999999999","100.03999999999999"
"519447","100.03999999999999","100.03999999999999","100.03999999999999"
"519709","100.01","100.01","100.01"
"519790","100.03","100.03","100.03"
"519829","99.99","99.99","99.99"
"519831","99.99","99.99","99.99"
"519935","100.03","100.03","100.03"
"520082","100.03999999999999","100.03999999999999","100.03999999999999"
"520159","100.03","100.03","100.03"
"520291","99.98","99.98","99.98"
"520299","100.03","100.03","100.03"
"520567","100.03999999999999","100.03999999999999","100.03999999999999"
"520654","100.03","100.03","100.03"
"520801","100.03","100.03","100.03"
"520861","100.00999999999999","100.00999999999999","100.00999999999999"
"521117","100.00999999999999","100.00999999999999","100.00999999999999"
"521190","100.03","100.03","100.03"
"521317","100.06","100.06","100.06"
"521363","100.00999999999999","100.00999999999999","100.00999999999999"
"521523","100.03999999999999","100.03999999999999","100.03999999999999"
"521530","100.02","100.02","100.02"
"521544","100","100","100"
"521590","100","100","100"
"521621","100.00999999999999","100.00999999999999","100.00999999999999"
"521644","100.04","100.04","100.04"
"521732","100.00999999999999","100.00999999999999","100.00999999999999"
"521749","100.05","100.05","100.05"
"521793","100.02","100.02","100.02"
"521880","99.99","99.99","99.99"
"522105","100.03","100.03","100.03"
"522230","99.98","99.98","99.98"
"522440","100.02","100.02","100.02"
"522623","100.03999999999999","100.03999999999999","100.03999999999999"
"522636","100.05","100.05","100.05"
"522697","100.03","100.03","100.03"
"522744","99.99","99.99","99.99"
"522818","100.06","100.06","100.06"
"522827","100.03999999999999","100.03999999999999","100.03999999999999"
"522933","100","100","100"
"523073","100.03999999999999","100.03999999999999","100.03999999999999"
"523081","100.05","100.05","100.05"
"523086","100.00999999999999","100.00999999999999","100.00999999999999"
"523268","100.03","100.03","100.03"
"523402","100.03","100.03","100.03"
"523445","99.98","99.98","99.98"
"523472","100","100","100"
"523522","100.00999999999999","100.00999999999999","100.00999999999999"
"523549","100.02","100.02","100.02"
"523623","100.00999999999999","100.00999999999999","100.00999999999999"
"523752","100.07","100.07","100.07"
"523820","100.02","100.02","100.02"
"523968","100.00999999999999","100.00999999999999","100.00999999999999"
"523982","100.03","100.03","100.03"
"524029","99.99","99.99","99.99"
"524068","99.99","99.99","99.99"
"524077","100.01","100.01","100.01"
"524100","100","100","100"
"524210","100","100","100"
"524228","100.02","100.02","100.02"
"524287","100.02","100.02","100.02"
"524464","100.05","100.05","100.05"
"524798","100.02","100.02","100.02"
"524879","100.03","100.03","100.03"
"525132","100.05","100.05","100.05"
"525185","100","100","100"
"525290","100.00999999999999","100.00999999999999","100.00999999999999"
"525338","100.07","100.07","100.07"
"525373","100.06","100.06","100.06"
"525409","100.04","100.04","100.04"
"525491","99.98","99.98","99.98"
"525557","100.05","100.05","100.05"
"525672","100.03","100.03","100.03"
"525812","100.08","100.08","100.08"
"525875","100.03999999999999","100.03999999999999","100.03999999999999"
"525920","100.05","100.05","100.05"
"525947","100.02","100.02","100.02"
"526100","100.03","100.03","100.03"
"526153","100.06","100.06","100.06"
"526193","100.02","100.02","100.02"
"526389","100.03","100.03","100.03"
"526443","100.06","100.06","100.06"
"526518","100.07","100.07","100.07"
"526689","100.02","100.02","100.02"
"526724","100.00999999999999","100.00999999999999","100.00999999999999"
"526812","100.03999999999999","100.03999999999999","100.03999999999999"
"526916","99.99","99.99","99.99"
"526937","100.02","100.02","100.02"
"527094","100.03","100.03","100.03"
"527321","100.03999999999999","100.03999999999999","100.03999999999999"
"527945","100","100","100"
"528030","99.98","99.98","99.98"
"528221","100.00999999999999","100.00999999999999","100.00999999999999"
"528302","100.09","100.09","100.09"
"528418","100","100","100"
"528838","100.00999999999999","100.00999999999999","100.00999999999999"
"528981","100.02","100.02","100.02"
"529061","100","100","100"
"529129","100.02","100.02","100.02"
"529160","99.98","99.98","99.98"
"529239","99.99","99.99","99.99"
"529261","100.02","100.02","100.02"
"529277","100.00999999999999","100.00999999999999","100.00999999999999"
"529330","100.00999999999999","100.00999999999999","100.00999999999999"
"529405","100.00999999999999","100.00999999999999","100.00999999999999"
"529500","100.05","100.05","100.05"
"529553","100","100","100"
"529645","100.03999999999999","100.03999999999999","100.03999999999999"
"529666","100.03999999999999","100.03999999999999","100.03999999999999"
"529791","100.02","100.02","100.02"
"529924","100","100","100"
"530072","100","100","100"
"530149","100.03999999999999","100.03999999999999","100.03999999999999"
"530249","100.00999999999999","100.00999999999999","100.00999999999999"
"530347","100.00999999999999","100.00999999999999","100.00999999999999"
"530576","100.03","100.03","100.03"
"530762","99.99000000000001","99.99000000000001","99.99000000000001"
"530843","100.00999999999999","100.00999999999999","100.00999999999999"
"530910","100.03","100.03","100.03"
"530971","100.04","100.04","100.04"
"531007","100.00999999999999","100.00999999999999","100.00999999999999"
"531334","100.03","100.03","100.03"
"531350","100.00999999999999","100.00999999999999","100.00999999999999"
"531365","100.00999999999999","100.00999999999999","100.00999999999999"
"531366","100.00999999999999","100.00999999999999","100.00999999999999"
"531402","100.00999999999999","100.00999999999999","100.00999999999999"
"531430","100","100","100"
"531521","100.02","100.02","100.02"
"531624","100.02","100.02","100.02"
"531700","100.03999999999999","100.03999999999999","100.03999999999999"
"531883","100.09","100.09","100.09"
"532017","100.00999999999999","100.00999999999999","100.00999999999999"
"532095","100.00999999999999","100.00999999999999","100.00999999999999"
"532187","100.03999999999999","100.03999999999999","100.03999999999999"
"532203","100","100","100"
"532297","100.03","100.03","100.03"
"532491","100","100","100"
"532630","100.00999999999999","100.00999999999999","100.00999999999999"
"532724","99.97","99.97","99.97"
"532790","100.1","100.1","100.1"
"533078","100.03","100.03","100.03"
"533081","100.02","100.02","100.02"
"533085","100.03999999999999","100.03999999999999","100.03999999999999"
"533126","100","100","100"
"533227","100.02","100.02","100.02"
"533342","100.00999999999999","100.00999999999999","100.00999999999999"
"533458","100.05","100.05","100.05"
"533459","100.05","100.05","100.05"
"533466","100.00999999999999","100.00999999999999","100.00999999999999"
"533591","100.02","100.02","100.02"
"533706","100.06","100.06","100.06"
"533784","100.06","100.06","100.06"
"533802","100","100","100"
"533818","100.00999999999999","100.00999999999999","100.00999999999999"
"533834","100.00999999999999","100.00999999999999","100.00999999999999"
"533854","99.99","99.99","99.99"
"534065","100.00999999999999","100.00999999999999","100.00999999999999"
"534265","100.01","100.01","100.01"
"534273","100.02","100.02","100.02"
"534387","100.03","100.03","100.03"
"534630","100","100","100"
"534691","100","100","100"
"534697","100.03999999999999","100.03999999999999","100.03999999999999"
"534779","100.00999999999999","100.00999999999999","100.00999999999999"
"534879","100.00999999999999","100.00999999999999","100.00999999999999"
"535202","100.02","100.02","100.02"
"535289","100.02","100.02","100.02"
"535326","100.01","100.01","100.01"
"535333","100.03","100.03","100.03"
"535516","100.04","100.04","100.04"
"535622","100","100","100"
"535658","100","100","100"
"535882","100.00999999999999","100.00999999999999","100.00999999999999"
"535921","100.03","100.03","100.03"
"535930","100.02","100.02","100.02"
"536026","100.03999999999999","100.03999999999999","100.03999999999999"
"536081","100.03","100.03","100.03"
"536218","100.00999999999999","100.00999999999999","100.00999999999999"
"536420","100.00999999999999","100.00999999999999","100.00999999999999"
"536574","100.02","100.02","100.02"
"536605","100.05","100.05","100.05"
"536658","100.00999999999999","100.00999999999999","100.00999999999999"
"536744","100.00999999999999","100.00999999999999","100.00999999999999"
"536797","100.02","100.02","100.02"
"536842","99.97","99.97","99.97"
"536892","100.03999999999999","100.03999999999999","100.03999999999999"
"536968","100.03999999999999","100.03999999999999","100.03999999999999"
"537026","100.00999999999999","100.00999999999999","100.00999999999999"
"537045","100.02","100.02","100.02"
"537128","100.00999999999999","100.00999999999999","100.00999999999999"
"537172","100.03999999999999","100.03999999999999","100.03999999999999"
"537193","100","100","100"
"537194","100.01","100.01","100.01"
"537331","100.00999999999999","100.00999999999999","100.00999999999999"
"537390","100.06","100.06","100.06"
"537410","100.03999999999999","100.03999999999999","100.03999999999999"
"537560","100.00999999999999","100.00999999999999","100.00999999999999"
"537575","100.06","100.06","100.06"
"537658","100.01","100.01","100.01"
"537761","100.03999999999999","100.03999999999999","100.03999999999999"
"537860","100.00999999999999","100.00999999999999","100.00999999999999"
"537957","100.03","100.03","100.03"
"538109","100.03999999999999","100.03999999999999","100.03999999999999"
"538163","99.99","99.99","99.99"
"538296","99.99","99.99","99.99"
"538356","100.03","100.03","100.03"
"538423","100","100","100"
"538568","100.03","100.03","100.03"
"538647","100.02","100.02","100.02"
"538742","99.97","99.97","99.97"
"538823","100.03999999999999","100.03999999999999","100.03999999999999"
"539025","100.04","100.04","100.04"
"539075","100","100","100"
"539226","100.00999999999999","100.00999999999999","100.00999999999999"
"539286","100.00999999999999","100.00999999999999","100.00999999999999"
"539303","100.05","100.05","100.05"
"539427","100.03","100.03","100.03"
"539447","99.96","99.96","99.96"
"539620","100.00999999999999","100.00999999999999","100.00999999999999"
"539690","100.00999999999999","100.00999999999999","100.00999999999999"
"539695","99.99","99.99","99.99"
"539789","100.04","100.04","100.04"
"539838","100.06","100.06","100.06"
"539968","100.00999999999999","100.00999999999999","100.00999999999999"
"540026","100.04","100.04","100.04"
"540054","100.03","100.03","100.03"
"540124","99.99","99.99","99.99"
"540237","100.02","100.02","100.02"
"540246","99.99","99.99","99.99"
"540321","100","100","100"
"540384","100.00999999999999","100.00999999999999","100.00999999999999"
"540582","100.00999999999999","100.00999999999999","100.00999999999999"
"540732","100","100","100"
"540748","100.02","100.02","100.02"
"540845","100.08","100.08","100.08"
"540943","100.03","100.03","100.03"
"541247","100.02","100.02","100.02"
"541280","100.03","100.03","100.03"
"541394","100.07","100.07","100.07"
"541409","100.02","100.02","100.02"
"541484","100.03","100.03","100.03"
"541540","99.98","99.98","99.98"
"541558","100.00999999999999","100.00999999999999","100.00999999999999"
"542099","100.02","100.02","100.02"
"542129","100.03","100.03","100.03"
"542188","100.05","100.05","100.05"
"542194","100.03","100.03","100.03"
"542267","100.06","100.06","100.06"
"542330","100.03","100.03","100.03"
"542517","100.03","100.03","100.03"
"542724","100.06","100.06","100.06"
"542753","100.03","100.03","100.03"
"543446","99.99000000000001","99.99000000000001","99.99000000000001"
"543455","100.00999999999999","100.00999999999999","100.00999999999999"
"543639","100","100","100"
"543679","100.03999999999999","100.03999999999999","100.03999999999999"
"543727","100.06","100.06","100.06"
"544048","100.07000000000001","100.07000000000001","100.07000000000001"
"544070","99.97","99.97","99.97"
"544082","100.06","100.06","100.06"
"544124","100.00999999999999","100.00999999999999","100.00999999999999"
"544167","100.03","100.03","100.03"
"544485","100.02","100.02","100.02"
"544560","100","100","100"
"544641","100","100","100"
"544723","99.99","99.99","99.99"
"544921","100.03999999999999","100.03999999999999","100.03999999999999"
"545049","100","100","100"
"545139","100.02","100.02","100.02"
"545316","100.00999999999999","100.00999999999999","100.00999999999999"
"545378","100.01","100.01","100.01"
"545480","100.03","100.03","100.03"
"545589","100.02","100.02","100.02"
"545772","100.00999999999999","100.00999999999999","100.00999999999999"
"545985","100.00999999999999","100.00999999999999","100.00999999999999"
"546168","100.03999999999999","100.03999999999999","100.03999999999999"
"546207","100.00999999999999","100.00999999999999","100.00999999999999"
"546304","100.03","100.03","100.03"
"546325","100.02","100.02","100.02"
"546334","100.02","100.02","100.02"
"546352","100","100","100"
"546429","99.98","99.98","99.98"
"546472","100","100","100"
"546565","100.03","100.03","100.03"
"546605","100","100","100"
"546840","100.02","100.02","100.02"
"546962","100.03","100.03","100.03"
"547162","100.00999999999999","100.00999999999999","100.00999999999999"
"547211","100.03","100.03","100.03"
"547318","100.03","100.03","100.03"
"547504","100.02","100.02","100.02"
"547668","100.03999999999999","100.03999999999999","100.03999999999999"
"547672","100.03999999999999","100.03999999999999","100.03999999999999"
"548149","100.04","100.04","100.04"
"548174","100.00999999999999","100.00999999999999","100.00999999999999"
"548246","100.02","100.02","100.02"
"548299","100.02","100.02","100.02"
"548454","100","100","100"
"548486","99.98","99.98","99.98"
"548498","100.03","100.03","100.03"
"548624","100.03999999999999","100.03999999999999","100.03999999999999"
"548758","100.02","100.02","100.02"
"548895","100.03999999999999","100.03999999999999","100.03999999999999"
"548921","100.02","100.02","100.02"
"549018","100.07","100.07","100.07"
"549140","100","100","100"
"549231","100.02","100.02","100.02"
"549255","99.99","99.99","99.99"
"549290","100.06","100.06","100.06"
"549422","100.02","100.02","100.02"
"549500","100.00999999999999","100.00999999999999","100.00999999999999"
"549629","100.02","100.02","100.02"
"550013","100.00999999999999","100.00999999999999","100.00999999999999"
"550528","100.02","100.02","100.02"
"550602","100.03","100.03","100.03"
"550682","100","100","100"
"550734","100.03999999999999","100.03999999999999","100.03999999999999"
"550839","100.02","100.02","100.02"
"551016","100.00999999999999","100.00999999999999","100.00999999999999"
"551029","100.03","100.03","100.03"
"551073","100.02","100.02","100.02"
"551100","100.00999999999999","100.00999999999999","100.00999999999999"
"551127","100.00999999999999","100.00999999999999","100.00999999999999"
"551340","99.99","99.99","99.99"
"551349","100.02","100.02","100.02"
"551376","100.05","100.05","100.05"
"551702","100.00999999999999","100.00999999999999","100.00999999999999"
"551804","100.02","100.02","100.02"
"551841","100.05","100.05","100.05"
"551872","100","100","100"
"551964","99.99","99.99","99.99"
"551976","100.03","100.03","100.03"
"552300","100.03999999999999","100.03999999999999","100.03999999999999"
"552634","99.99","99.99","99.99"
"552679","100.00999999999999","100.00999999999999","100.00999999999999"
"552831","100.03","100.03","100.03"
"552848","100.03","100.03","100.03"
"553029","100.00999999999999","100.00999999999999","100.00999999999999"
"553093","100.00999999999999","100.00999999999999","100.00999999999999"
"553112","100.02","100.02","100.02"
"553172","100.00999999999999","100.00999999999999","100.00999999999999"
"553479","100.04","100.04","100.04"
"553490","100.00999999999999","100.00999999999999","100.00999999999999"
"553583","100.02","100.02","100.02"
"553636","99.98","99.98","99.98"
"553682","100.07","100.07","100.07"
"553728","100.06","100.06","100.06"
"553734","100.00999999999999","100.00999999999999","100.00999999999999"
"553735","100.00999999999999","100.00999999999999","100.00999999999999"
"553796","100.07","100.07","100.07"
"553920","100.06","100.06","100.06"
"553941","100.05","100.05","100.05"
"554003","100","100","100"
"554101","100.05","100.05","100.05"
"554133","99.99","99.99","99.99"
"554294","99.96","99.96","99.96"
"554704","100.00999999999999","100.00999999999999","100.00999999999999"
"554772","100","100","100"
"554996","100.02","100.02","100.02"
"555115","100.00999999999999","100.00999999999999","100.00999999999999"
"555138","100.03999999999999","100.03999999999999","100.03999999999999"
"555280","100.00999999999999","100.00999999999999","100.00999999999999"
"555386","100.03","100.03","100.03"
"555572","100","100","100"
"555685","100.00999999999999","100.00999999999999","100.00999999999999"
"555771","100.02","100.02","100.02"
"555828","99.99","99.99","99.99"
"555886","100","100","100"
"556044","100.00999999999999","100.00999999999999","100.00999999999999"
"556180","100.00999999999999","100.00999999999999","100.00999999999999"
"556238","99.98","99.98","99.98"
"556248","99.99000000000001","99.99000000000001","99.99000000000001"
"556316","100.02","100.02","100.02"
"556442","100.02","100.02","100.02"
"556526","100.06","100.06","100.06"
"556562","100.03","100.03","100.03"
"556878","100.00999999999999","100.00999999999999","100.00999999999999"
"556915","99.97","99.97","99.97"
"557076","100","100","100"
"557129","100.00999999999999","100.00999999999999","100.00999999999999"
"557237","100","100","100"
"557290","99.96","99.96","99.96"
"557351","100.00999999999999","100.00999999999999","100.00999999999999"
"557425","100.04","100.04","100.04"
"557540","100.00999999999999","100.00999999999999","100.00999999999999"
"557940","100.01","100.01","100.01"
"558022","99.99","99.99","99.99"
"558085","100.03999999999999","100.03999999999999","100.03999999999999"
"558092","100.02","100.02","100.02"
