"Step","ddqn_5jioz8z8 - Ask Price","ddqn_5jioz8z8 - Ask Price__MIN","ddqn_5jioz8z8 - Ask Price__MAX"
"544757","99.99","99.99","99.99"
"544765","100.00999999999999","100.00999999999999","100.00999999999999"
"544787","100.04","100.04","100.04"
"544795","99.98","99.98","99.98"
"544803","99.97","99.97","99.97"
"544821","100","100","100"
"544903","100.02","100.02","100.02"
"544942","100","100","100"
"544950","100","100","100"
"544965","100.00999999999999","100.00999999999999","100.00999999999999"
"545014","100.05","100.05","100.05"
"545081","100.01","100.01","100.01"
"545235","100.00999999999999","100.00999999999999","100.00999999999999"
"545543","100.02","100.02","100.02"
"545622","100.05","100.05","100.05"
"545631","100.05","100.05","100.05"
"545705","100","100","100"
"545742","100.02","100.02","100.02"
"545946","100.03","100.03","100.03"
"545975","100.03","100.03","100.03"
"546175","100.03","100.03","100.03"
"546340","100.03","100.03","100.03"
"546369","99.99","99.99","99.99"
"546399","100","100","100"
"546529","100.04","100.04","100.04"
"546557","100.05","100.05","100.05"
"546699","100.04","100.04","100.04"
"546845","100.00999999999999","100.00999999999999","100.00999999999999"
"546898","99.98","99.98","99.98"
"546899","99.99000000000001","99.99000000000001","99.99000000000001"
"547351","100","100","100"
"547380","100","100","100"
"547529","100","100","100"
"547601","100.07","100.07","100.07"
"547642","100.03999999999999","100.03999999999999","100.03999999999999"
"547651","100.00999999999999","100.00999999999999","100.00999999999999"
"547768","100.00999999999999","100.00999999999999","100.00999999999999"
"547843","100","100","100"
"547983","100.06","100.06","100.06"
"548122","100.00999999999999","100.00999999999999","100.00999999999999"
"548656","100.03","100.03","100.03"
"548990","100.00999999999999","100.00999999999999","100.00999999999999"
"549054","100","100","100"
"549086","100","100","100"
"549249","99.99","99.99","99.99"
"549302","100.06","100.06","100.06"
"549378","99.98","99.98","99.98"
"549537","100.00999999999999","100.00999999999999","100.00999999999999"
"549547","100","100","100"
"549552","100","100","100"
"549745","100.03","100.03","100.03"
"549984","100","100","100"
"550202","100.03999999999999","100.03999999999999","100.03999999999999"
"550297","100.02","100.02","100.02"
"550389","100.03999999999999","100.03999999999999","100.03999999999999"
"550438","100.00999999999999","100.00999999999999","100.00999999999999"
"550625","100.00999999999999","100.00999999999999","100.00999999999999"
"550638","100.02","100.02","100.02"
"550746","100.03999999999999","100.03999999999999","100.03999999999999"
"550805","100.03","100.03","100.03"
"550889","100.03999999999999","100.03999999999999","100.03999999999999"
"550908","100.05","100.05","100.05"
"550991","100","100","100"
"550996","100.02","100.02","100.02"
"551029","100.02","100.02","100.02"
"551122","100.02","100.02","100.02"
"551260","100.03","100.03","100.03"
"551735","100.05","100.05","100.05"
"551739","100.03999999999999","100.03999999999999","100.03999999999999"
"551836","100.03999999999999","100.03999999999999","100.03999999999999"
"551876","100.02","100.02","100.02"
"552087","100.02","100.02","100.02"
"552097","99.99","99.99","99.99"
"552129","99.99","99.99","99.99"
"552166","100.03","100.03","100.03"
"552171","100","100","100"
"552336","100.01","100.01","100.01"
"552576","100.00999999999999","100.00999999999999","100.00999999999999"
"552622","100.02","100.02","100.02"
"552934","100.03","100.03","100.03"
"553021","100.02","100.02","100.02"
"553156","100.06","100.06","100.06"
"553362","100.03999999999999","100.03999999999999","100.03999999999999"
"553465","100.02","100.02","100.02"
"553616","100.03","100.03","100.03"
"553797","100.03","100.03","100.03"
"553883","100.02","100.02","100.02"
"553890","100.02","100.02","100.02"
"553894","100.09","100.09","100.09"
"554114","100.05","100.05","100.05"
"554197","100.03999999999999","100.03999999999999","100.03999999999999"
"554458","100.02","100.02","100.02"
"554640","100.02","100.02","100.02"
"554707","100","100","100"
"554777","100","100","100"
"554814","100.03","100.03","100.03"
"554826","99.99","99.99","99.99"
"554962","100","100","100"
"555022","100.03999999999999","100.03999999999999","100.03999999999999"
"555066","100.02","100.02","100.02"
"555136","100.03999999999999","100.03999999999999","100.03999999999999"
"555140","100.06","100.06","100.06"
"555150","100.03","100.03","100.03"
"555265","100.03999999999999","100.03999999999999","100.03999999999999"
"555423","100.05000000000001","100.05000000000001","100.05000000000001"
"555524","100.05","100.05","100.05"
"555624","100.03","100.03","100.03"
"555730","100.02","100.02","100.02"
"555922","100.00999999999999","100.00999999999999","100.00999999999999"
"556041","100.02","100.02","100.02"
"556095","100.03","100.03","100.03"
"556101","100","100","100"
"556149","100.03","100.03","100.03"
"556232","100.02","100.02","100.02"
"556282","100.03999999999999","100.03999999999999","100.03999999999999"
"556572","99.98","99.98","99.98"
"556701","99.98","99.98","99.98"
"556994","99.99","99.99","99.99"
"557118","100.03999999999999","100.03999999999999","100.03999999999999"
"557130","100.03","100.03","100.03"
"557169","100.00999999999999","100.00999999999999","100.00999999999999"
"557252","100.02","100.02","100.02"
"557347","100.06","100.06","100.06"
"557350","100.06","100.06","100.06"
"557427","100.05","100.05","100.05"
"557504","100.03","100.03","100.03"
"557514","100","100","100"
"557622","100.00999999999999","100.00999999999999","100.00999999999999"
"557782","100.06","100.06","100.06"
"557857","100.05","100.05","100.05"
"557859","100.05","100.05","100.05"
"557885","100.00999999999999","100.00999999999999","100.00999999999999"
"557958","100","100","100"
"558054","100","100","100"
"558156","100.07000000000001","100.07000000000001","100.07000000000001"
"558157","100.07000000000001","100.07000000000001","100.07000000000001"
"558170","100.03","100.03","100.03"
"558202","100","100","100"
"558266","100.03","100.03","100.03"
"558267","100.03","100.03","100.03"
"558291","100.00999999999999","100.00999999999999","100.00999999999999"
"558429","99.99","99.99","99.99"
"558482","100.02","100.02","100.02"
"558569","100.03","100.03","100.03"
"558598","100.02","100.02","100.02"
"558684","100.12","100.12","100.12"
"558732","100.03","100.03","100.03"
"558739","100.00999999999999","100.00999999999999","100.00999999999999"
"558741","100.00999999999999","100.00999999999999","100.00999999999999"
"558854","100","100","100"
"559007","100.11","100.11","100.11"
"559026","100.00999999999999","100.00999999999999","100.00999999999999"
"559031","100.00999999999999","100.00999999999999","100.00999999999999"
"559139","100.05","100.05","100.05"
"559717","100.03","100.03","100.03"
"559743","99.98","99.98","99.98"
"559796","100.00999999999999","100.00999999999999","100.00999999999999"
"559803","100","100","100"
"560026","100","100","100"
"560154","100.02","100.02","100.02"
"560244","100.03","100.03","100.03"
"560373","100.00999999999999","100.00999999999999","100.00999999999999"
"560398","100.07","100.07","100.07"
"560455","100.08","100.08","100.08"
"560652","100.00999999999999","100.00999999999999","100.00999999999999"
"560688","100.00999999999999","100.00999999999999","100.00999999999999"
"560864","100.02","100.02","100.02"
"560879","99.98","99.98","99.98"
"561138","100.03","100.03","100.03"
"561244","100.03","100.03","100.03"
"561263","100.03999999999999","100.03999999999999","100.03999999999999"
"561294","100.08","100.08","100.08"
"561310","100.02","100.02","100.02"
"561379","100.03","100.03","100.03"
"561400","100.02","100.02","100.02"
"561415","100.00999999999999","100.00999999999999","100.00999999999999"
"561581","100.02","100.02","100.02"
"561691","100","100","100"
"561734","100.02","100.02","100.02"
"561793","100.02","100.02","100.02"
"561896","100","100","100"
"561925","100.02","100.02","100.02"
"562041","100.00999999999999","100.00999999999999","100.00999999999999"
"562333","100.06","100.06","100.06"
"562346","100.02","100.02","100.02"
"562441","100.02","100.02","100.02"
"562717","100.01","100.01","100.01"
"562747","100.02","100.02","100.02"
"562773","100","100","100"
"562901","100","100","100"
"562921","100.00999999999999","100.00999999999999","100.00999999999999"
"563009","100.03999999999999","100.03999999999999","100.03999999999999"
"563012","100.03999999999999","100.03999999999999","100.03999999999999"
"563025","100.02","100.02","100.02"
"563141","100.02","100.02","100.02"
"563307","100.00999999999999","100.00999999999999","100.00999999999999"
"563335","100.05","100.05","100.05"
"563361","100.00999999999999","100.00999999999999","100.00999999999999"
"563428","100.03","100.03","100.03"
"563509","100.08","100.08","100.08"
"563513","100.03999999999999","100.03999999999999","100.03999999999999"
"563646","100.06","100.06","100.06"
"563803","100.03","100.03","100.03"
"563809","100.02","100.02","100.02"
"563958","100.03999999999999","100.03999999999999","100.03999999999999"
"564043","100.02","100.02","100.02"
"564326","100.06","100.06","100.06"
"564417","100","100","100"
"564561","100.02","100.02","100.02"
"564827","100.00999999999999","100.00999999999999","100.00999999999999"
"564886","100.02","100.02","100.02"
"564956","100.03999999999999","100.03999999999999","100.03999999999999"
"565044","100.00999999999999","100.00999999999999","100.00999999999999"
"565127","100","100","100"
"565289","100.00999999999999","100.00999999999999","100.00999999999999"
"565407","100.02","100.02","100.02"
"565457","99.99","99.99","99.99"
"565517","100.03999999999999","100.03999999999999","100.03999999999999"
"565665","100.00999999999999","100.00999999999999","100.00999999999999"
"565789","100","100","100"
"565794","100.00999999999999","100.00999999999999","100.00999999999999"
"565798","100.03","100.03","100.03"
"565799","100.03","100.03","100.03"
"565834","100.03","100.03","100.03"
"565908","100.03999999999999","100.03999999999999","100.03999999999999"
"566004","99.98","99.98","99.98"
"566033","100.00999999999999","100.00999999999999","100.00999999999999"
"566060","100.00999999999999","100.00999999999999","100.00999999999999"
"566066","100.05","100.05","100.05"
"566125","100.02","100.02","100.02"
"566154","100","100","100"
"566197","100.00999999999999","100.00999999999999","100.00999999999999"
"566210","100.00999999999999","100.00999999999999","100.00999999999999"
"566327","100","100","100"
"566330","100.00999999999999","100.00999999999999","100.00999999999999"
"566351","100","100","100"
"566381","99.99","99.99","99.99"
"566388","100.05","100.05","100.05"
"566582","100.02","100.02","100.02"
"566771","100.03","100.03","100.03"
"566805","100.03","100.03","100.03"
"567013","100.08","100.08","100.08"
"567157","100.05","100.05","100.05"
"567204","100.02","100.02","100.02"
"567205","100.03","100.03","100.03"
"567314","100.05","100.05","100.05"
"567465","99.98","99.98","99.98"
"567784","100","100","100"
"567857","100.02","100.02","100.02"
"568273","100.00999999999999","100.00999999999999","100.00999999999999"
"568807","100.05","100.05","100.05"
"568881","100.02","100.02","100.02"
"569342","100.02","100.02","100.02"
"569365","100.00999999999999","100.00999999999999","100.00999999999999"
"569521","100.02","100.02","100.02"
"569618","100.02","100.02","100.02"
"569620","100.03999999999999","100.03999999999999","100.03999999999999"
"569768","100.02","100.02","100.02"
"569780","100.02","100.02","100.02"
"569831","100","100","100"
"569906","100.02","100.02","100.02"
"569986","100.03999999999999","100.03999999999999","100.03999999999999"
"570373","99.99","99.99","99.99"
"570374","100.00999999999999","100.00999999999999","100.00999999999999"
"570439","99.99","99.99","99.99"
"570580","100.03","100.03","100.03"
"570652","100.03999999999999","100.03999999999999","100.03999999999999"
"570707","100.00999999999999","100.00999999999999","100.00999999999999"
"570929","100.02","100.02","100.02"
"570932","100.02","100.02","100.02"
"571024","100.00999999999999","100.00999999999999","100.00999999999999"
"571127","100","100","100"
"571182","100.02","100.02","100.02"
"571255","100.08","100.08","100.08"
"571543","100.00999999999999","100.00999999999999","100.00999999999999"
"571692","100.00999999999999","100.00999999999999","100.00999999999999"
"571815","100.02","100.02","100.02"
"571914","100.03999999999999","100.03999999999999","100.03999999999999"
"571918","100","100","100"
"572022","100.03","100.03","100.03"
"572241","100.06","100.06","100.06"
"572278","100.02","100.02","100.02"
"572314","100.02","100.02","100.02"
"572340","100","100","100"
"572434","100","100","100"
"572729","100.00999999999999","100.00999999999999","100.00999999999999"
"572833","100.02","100.02","100.02"
"572835","100.02","100.02","100.02"
"572934","100.00999999999999","100.00999999999999","100.00999999999999"
"573016","100.02","100.02","100.02"
"573334","100.03999999999999","100.03999999999999","100.03999999999999"
"573473","100.00999999999999","100.00999999999999","100.00999999999999"
"573478","100","100","100"
"573615","100.07000000000001","100.07000000000001","100.07000000000001"
"573738","100.04","100.04","100.04"
"573800","100.03","100.03","100.03"
"573949","100.02","100.02","100.02"
"574072","100.03","100.03","100.03"
"574074","100.03","100.03","100.03"
"574324","100.02","100.02","100.02"
"574386","100.00999999999999","100.00999999999999","100.00999999999999"
"574487","100.03","100.03","100.03"
"574702","100.04","100.04","100.04"
"574737","100.00999999999999","100.00999999999999","100.00999999999999"
"574835","100.02","100.02","100.02"
"574991","100.03","100.03","100.03"
"575048","100.04","100.04","100.04"
"575098","99.98","99.98","99.98"
"575261","100","100","100"
"575277","100.00999999999999","100.00999999999999","100.00999999999999"
"575379","100.03","100.03","100.03"
"575507","100.03","100.03","100.03"
"575563","100.02","100.02","100.02"
"575565","100.00999999999999","100.00999999999999","100.00999999999999"
"575893","100.11","100.11","100.11"
"576038","100.05","100.05","100.05"
"576202","100.04","100.04","100.04"
"576256","100.02","100.02","100.02"
"576477","100","100","100"
"576495","100.03","100.03","100.03"
"576935","99.98","99.98","99.98"
"576949","100.05","100.05","100.05"
"576981","100","100","100"
"577181","100","100","100"
"577469","100.03","100.03","100.03"
"577695","100.07","100.07","100.07"
"577806","100.00999999999999","100.00999999999999","100.00999999999999"
"578106","100.03","100.03","100.03"
"578281","100.00999999999999","100.00999999999999","100.00999999999999"
"578299","100.00999999999999","100.00999999999999","100.00999999999999"
"578301","100","100","100"
"578332","100.03","100.03","100.03"
"578377","99.98","99.98","99.98"
"578398","100.03","100.03","100.03"
"578476","100.00999999999999","100.00999999999999","100.00999999999999"
"578487","100.02","100.02","100.02"
"578768","100.05","100.05","100.05"
"578866","100.00999999999999","100.00999999999999","100.00999999999999"
"578941","100.00999999999999","100.00999999999999","100.00999999999999"
"578947","100.02","100.02","100.02"
"579001","100.02","100.02","100.02"
"579181","100.00999999999999","100.00999999999999","100.00999999999999"
"579185","100.02","100.02","100.02"
"579201","100.00999999999999","100.00999999999999","100.00999999999999"
"579251","100.03","100.03","100.03"
"579278","100.03999999999999","100.03999999999999","100.03999999999999"
"579353","99.99","99.99","99.99"
"579465","100.02","100.02","100.02"
"579626","100.05","100.05","100.05"
"579629","100.00999999999999","100.00999999999999","100.00999999999999"
"579786","100.02","100.02","100.02"
"579839","99.99","99.99","99.99"
"579927","100.03","100.03","100.03"
"580308","100.04","100.04","100.04"
"580391","100","100","100"
"580429","99.99","99.99","99.99"
"580485","100.02","100.02","100.02"
"580522","100","100","100"
"580563","100.00999999999999","100.00999999999999","100.00999999999999"
"580610","100.02","100.02","100.02"
"580618","100.03","100.03","100.03"
"580716","100.03","100.03","100.03"
"580718","100.03","100.03","100.03"
"580832","100.00999999999999","100.00999999999999","100.00999999999999"
"580880","100.03","100.03","100.03"
"580888","100","100","100"
"580891","100.02","100.02","100.02"
"581016","100.00999999999999","100.00999999999999","100.00999999999999"
"581063","100.00999999999999","100.00999999999999","100.00999999999999"
"581089","100","100","100"
"581151","100.03","100.03","100.03"
"581543","99.98","99.98","99.98"
"581610","100.02","100.02","100.02"
"582256","100.12","100.12","100.12"
"582304","100.02","100.02","100.02"
"582441","100.02","100.02","100.02"
"582444","100.00999999999999","100.00999999999999","100.00999999999999"
"582455","100.03999999999999","100.03999999999999","100.03999999999999"
"582745","100.03","100.03","100.03"
"582766","100.06","100.06","100.06"
"582886","100.02","100.02","100.02"
"582966","100.08","100.08","100.08"
"583043","100.03","100.03","100.03"
"583051","100.03999999999999","100.03999999999999","100.03999999999999"
"583083","100.02","100.02","100.02"
"583089","100","100","100"
"583135","100.05","100.05","100.05"
"583167","100.00999999999999","100.00999999999999","100.00999999999999"
"583633","99.97","99.97","99.97"
"583660","100","100","100"
"583771","100.03","100.03","100.03"
"583772","100.02","100.02","100.02"
"583813","100.00999999999999","100.00999999999999","100.00999999999999"
"584010","100.03999999999999","100.03999999999999","100.03999999999999"
"584356","100.02","100.02","100.02"
"584475","100","100","100"
"584541","100","100","100"
"584574","100.00999999999999","100.00999999999999","100.00999999999999"
"584650","100.02","100.02","100.02"
"584840","100.02","100.02","100.02"
"584845","100.06","100.06","100.06"
"584846","100.03999999999999","100.03999999999999","100.03999999999999"
"584989","100.05","100.05","100.05"
"585171","100.03","100.03","100.03"
"585457","99.99","99.99","99.99"
"585614","100.00999999999999","100.00999999999999","100.00999999999999"
"585769","100.03999999999999","100.03999999999999","100.03999999999999"
"585808","100.00999999999999","100.00999999999999","100.00999999999999"
"586072","100.01","100.01","100.01"
"586221","99.99","99.99","99.99"
"586327","100.00999999999999","100.00999999999999","100.00999999999999"
"586526","100.04","100.04","100.04"
"587201","100.02","100.02","100.02"
"587205","100.03","100.03","100.03"
"587363","100.06","100.06","100.06"
"587393","99.99","99.99","99.99"
"587643","100.05","100.05","100.05"
"587680","99.94","99.94","99.94"
"587772","100.05","100.05","100.05"
"587870","100","100","100"
"588035","100.00999999999999","100.00999999999999","100.00999999999999"
"588042","100.09","100.09","100.09"
"588122","100","100","100"
"588519","100.03999999999999","100.03999999999999","100.03999999999999"
"588619","100.00999999999999","100.00999999999999","100.00999999999999"
"588917","100.07","100.07","100.07"
"588939","100.03999999999999","100.03999999999999","100.03999999999999"
"588949","100.00999999999999","100.00999999999999","100.00999999999999"
"588984","100.03","100.03","100.03"
"588989","100.02","100.02","100.02"
"589176","99.99000000000001","99.99000000000001","99.99000000000001"
"589216","100.02","100.02","100.02"
"589323","100.00999999999999","100.00999999999999","100.00999999999999"
"589393","100","100","100"
"589554","99.98","99.98","99.98"
"589588","100.03999999999999","100.03999999999999","100.03999999999999"
"589599","100.07","100.07","100.07"
"589832","100","100","100"
"590021","100.00999999999999","100.00999999999999","100.00999999999999"
"590108","100.00999999999999","100.00999999999999","100.00999999999999"
"590119","99.99","99.99","99.99"
"590210","100.03999999999999","100.03999999999999","100.03999999999999"
"590215","100.02","100.02","100.02"
"590224","100.02","100.02","100.02"
"590242","100.03999999999999","100.03999999999999","100.03999999999999"
"590280","100.02","100.02","100.02"
"590282","100.03","100.03","100.03"
"590385","100.02","100.02","100.02"
"590548","100.02","100.02","100.02"
"590799","100.08","100.08","100.08"
"590818","100.02","100.02","100.02"
"590951","100.03","100.03","100.03"
"590998","100","100","100"
"591060","100.03","100.03","100.03"
"591497","100.00999999999999","100.00999999999999","100.00999999999999"
"591509","100.02","100.02","100.02"
"591518","100.04","100.04","100.04"
"591651","100.10000000000001","100.10000000000001","100.10000000000001"
"591724","100.03","100.03","100.03"
"591853","100.03","100.03","100.03"
"592042","100.05","100.05","100.05"
"592046","100.02","100.02","100.02"
"592093","100.05","100.05","100.05"
"592341","100.03999999999999","100.03999999999999","100.03999999999999"
"592724","99.96000000000001","99.96000000000001","99.96000000000001"
"592843","100.00999999999999","100.00999999999999","100.00999999999999"
"592848","100.01","100.01","100.01"
"592864","100.05","100.05","100.05"
"592959","99.95","99.95","99.95"
"593240","100.03","100.03","100.03"
"593338","100.00999999999999","100.00999999999999","100.00999999999999"
"593403","100.02","100.02","100.02"
"593510","100.02","100.02","100.02"
"593662","100.00999999999999","100.00999999999999","100.00999999999999"
"593688","100.00999999999999","100.00999999999999","100.00999999999999"
"593695","100","100","100"
"593769","99.99000000000001","99.99000000000001","99.99000000000001"
"593835","100.00999999999999","100.00999999999999","100.00999999999999"
"593836","100.02","100.02","100.02"
"593865","100.00999999999999","100.00999999999999","100.00999999999999"
"593899","99.99","99.99","99.99"
"593906","100.02","100.02","100.02"
"594216","100.00999999999999","100.00999999999999","100.00999999999999"
"594246","100.03999999999999","100.03999999999999","100.03999999999999"
"594351","100","100","100"
"594457","100.03","100.03","100.03"
"594515","99.99000000000001","99.99000000000001","99.99000000000001"
"594667","100.01","100.01","100.01"
"594708","100.02","100.02","100.02"
"594773","100","100","100"
"594889","100.05","100.05","100.05"
"595279","100.03999999999999","100.03999999999999","100.03999999999999"
"595413","100.06","100.06","100.06"
"595522","100.02","100.02","100.02"
"595583","100.05","100.05","100.05"
"595693","100.05","100.05","100.05"
"595813","100.02","100.02","100.02"
"595894","100.05","100.05","100.05"
"595935","100.02","100.02","100.02"
"596034","100.04","100.04","100.04"
"596099","100.03","100.03","100.03"
"596379","100.00999999999999","100.00999999999999","100.00999999999999"
"596412","100.05","100.05","100.05"
"596421","100.00999999999999","100.00999999999999","100.00999999999999"
"596447","100.03999999999999","100.03999999999999","100.03999999999999"
"596670","100.01","100.01","100.01"
"596699","100.02","100.02","100.02"
"596738","100.00999999999999","100.00999999999999","100.00999999999999"
"596918","100","100","100"
"596966","100.05","100.05","100.05"
"596994","100.00999999999999","100.00999999999999","100.00999999999999"
"596996","100.03999999999999","100.03999999999999","100.03999999999999"
"597018","100.02","100.02","100.02"
"597098","100.06","100.06","100.06"
"597278","99.99","99.99","99.99"
"597292","100.05","100.05","100.05"
"597437","100","100","100"
"597525","100.06","100.06","100.06"
"597684","100.02","100.02","100.02"
"597885","100.02","100.02","100.02"
"597901","99.97","99.97","99.97"
"597935","100.03","100.03","100.03"
"598113","100.00999999999999","100.00999999999999","100.00999999999999"
"598159","100.05","100.05","100.05"
"598239","100.03","100.03","100.03"
"598425","99.98","99.98","99.98"
"598509","100.02","100.02","100.02"
"598665","100.06","100.06","100.06"
"598722","100.02","100.02","100.02"
"598787","100.00999999999999","100.00999999999999","100.00999999999999"
"598808","100.03999999999999","100.03999999999999","100.03999999999999"
"598815","100.06","100.06","100.06"
"598838","100.01","100.01","100.01"
"598915","100.02","100.02","100.02"
"598973","100.07000000000001","100.07000000000001","100.07000000000001"
"599080","100.00999999999999","100.00999999999999","100.00999999999999"
"599083","100.01","100.01","100.01"
"599103","100.05","100.05","100.05"
"599149","100","100","100"
"599214","100.00999999999999","100.00999999999999","100.00999999999999"
"599275","99.99","99.99","99.99"
"599317","100.02","100.02","100.02"
"599583","100.02","100.02","100.02"
"599688","100.00999999999999","100.00999999999999","100.00999999999999"
"599887","100.11","100.11","100.11"
"599978","100","100","100"
"600023","100.03999999999999","100.03999999999999","100.03999999999999"
"600384","100.02","100.02","100.02"
"600489","100.00999999999999","100.00999999999999","100.00999999999999"
"600663","100.00999999999999","100.00999999999999","100.00999999999999"
"600860","100.03","100.03","100.03"
"601076","100.00999999999999","100.00999999999999","100.00999999999999"
"601078","100.00999999999999","100.00999999999999","100.00999999999999"
"601094","100.00999999999999","100.00999999999999","100.00999999999999"
"601147","100","100","100"
"601242","100","100","100"
"601246","100.02","100.02","100.02"
"601571","100.00999999999999","100.00999999999999","100.00999999999999"
"601611","100.11","100.11","100.11"
"601638","100.03","100.03","100.03"
"601639","100.03999999999999","100.03999999999999","100.03999999999999"
"601908","100.05","100.05","100.05"
"601941","100.02","100.02","100.02"
"602031","100.02","100.02","100.02"
"602261","100.02","100.02","100.02"
"602608","100.03","100.03","100.03"
"602675","100","100","100"
"602695","100.00999999999999","100.00999999999999","100.00999999999999"
"602750","100","100","100"
"602861","100.03","100.03","100.03"
"602905","100.02","100.02","100.02"
"603203","100.00999999999999","100.00999999999999","100.00999999999999"
"603301","100.00999999999999","100.00999999999999","100.00999999999999"
"603447","100","100","100"
"603458","100","100","100"
"603511","100.00999999999999","100.00999999999999","100.00999999999999"
"603632","99.97","99.97","99.97"
"603651","100","100","100"
"603772","100.00999999999999","100.00999999999999","100.00999999999999"
"603864","100.03","100.03","100.03"
"603879","100.03","100.03","100.03"
"603967","100.02","100.02","100.02"
"603995","100.03999999999999","100.03999999999999","100.03999999999999"
"604148","100.00999999999999","100.00999999999999","100.00999999999999"
"604215","100.02","100.02","100.02"
"604268","100.03","100.03","100.03"
"604386","100.01","100.01","100.01"
"604518","99.95","99.95","99.95"
"604529","100.09","100.09","100.09"
"604600","100.03999999999999","100.03999999999999","100.03999999999999"
"604649","100.03","100.03","100.03"
"604734","100","100","100"
"604810","100","100","100"
"604954","100.03","100.03","100.03"
"605064","100.00999999999999","100.00999999999999","100.00999999999999"
"605185","100.05","100.05","100.05"
"605242","100","100","100"
"605286","100.02","100.02","100.02"
"605427","100.03999999999999","100.03999999999999","100.03999999999999"
"605517","100.07000000000001","100.07000000000001","100.07000000000001"
"605621","100.02","100.02","100.02"
"605783","100.05","100.05","100.05"
"605914","100","100","100"
"605986","100.02","100.02","100.02"
"606107","100.03","100.03","100.03"
"606135","100.00999999999999","100.00999999999999","100.00999999999999"
"606212","100.00999999999999","100.00999999999999","100.00999999999999"
"606241","100.01","100.01","100.01"
"606318","100.03999999999999","100.03999999999999","100.03999999999999"
"606516","100.03","100.03","100.03"
"606821","100.00999999999999","100.00999999999999","100.00999999999999"
"607289","100.02","100.02","100.02"
"607414","100.03999999999999","100.03999999999999","100.03999999999999"
"607468","99.99000000000001","99.99000000000001","99.99000000000001"
"607523","100.00999999999999","100.00999999999999","100.00999999999999"
"607728","100.05","100.05","100.05"
"607788","100.01","100.01","100.01"
"607800","100.03","100.03","100.03"
"607843","100.03","100.03","100.03"
"608006","100.03","100.03","100.03"
"608139","100.00999999999999","100.00999999999999","100.00999999999999"
"608167","100.06","100.06","100.06"
"608185","100.02","100.02","100.02"
"608515","100.03","100.03","100.03"
"608585","100.03","100.03","100.03"
"608880","100.00999999999999","100.00999999999999","100.00999999999999"
"608934","100","100","100"
"608965","100.01","100.01","100.01"
"609290","100.00999999999999","100.00999999999999","100.00999999999999"
"609470","99.98","99.98","99.98"
"609520","100.00999999999999","100.00999999999999","100.00999999999999"
"609872","100.00999999999999","100.00999999999999","100.00999999999999"
"609891","100","100","100"
"609987","100.00999999999999","100.00999999999999","100.00999999999999"
"610018","100.02","100.02","100.02"
"610101","100.00999999999999","100.00999999999999","100.00999999999999"
"610151","99.98","99.98","99.98"
"610188","100.00999999999999","100.00999999999999","100.00999999999999"
"610217","100.00999999999999","100.00999999999999","100.00999999999999"
"610394","100.02","100.02","100.02"
"610442","100.00999999999999","100.00999999999999","100.00999999999999"
"610571","100.03","100.03","100.03"
"610769","100","100","100"
"610911","100.00999999999999","100.00999999999999","100.00999999999999"
"611043","99.99","99.99","99.99"
"611203","100.03","100.03","100.03"
"611211","100.03999999999999","100.03999999999999","100.03999999999999"
"611359","99.99","99.99","99.99"
"611371","100.00999999999999","100.00999999999999","100.00999999999999"
"611422","100.00999999999999","100.00999999999999","100.00999999999999"
"611471","100.03","100.03","100.03"
"611488","100.00999999999999","100.00999999999999","100.00999999999999"
"611527","100.00999999999999","100.00999999999999","100.00999999999999"
"611599","100.03999999999999","100.03999999999999","100.03999999999999"
"611628","100.03","100.03","100.03"
"612147","99.98","99.98","99.98"
"612304","100.02","100.02","100.02"
"612354","100.04","100.04","100.04"
"612462","100.00999999999999","100.00999999999999","100.00999999999999"
"612656","100.03","100.03","100.03"
"613551","100.00999999999999","100.00999999999999","100.00999999999999"
"613621","100.00999999999999","100.00999999999999","100.00999999999999"
"613757","100.00999999999999","100.00999999999999","100.00999999999999"
"614059","100","100","100"
"614237","100.03","100.03","100.03"
"614291","100.00999999999999","100.00999999999999","100.00999999999999"
"614514","100","100","100"
"614547","100.02","100.02","100.02"
"614618","99.99","99.99","99.99"
"614684","99.99","99.99","99.99"
"614709","100","100","100"
"614813","100.06","100.06","100.06"
"614981","100.02","100.02","100.02"
"615022","100.02","100.02","100.02"
"615043","100","100","100"
"615098","100.02","100.02","100.02"
"615151","100.02","100.02","100.02"
"615166","100.03","100.03","100.03"
"615170","99.97","99.97","99.97"
"615217","100.05","100.05","100.05"
"615406","100.03999999999999","100.03999999999999","100.03999999999999"
"615426","100.02","100.02","100.02"
"615475","100.00999999999999","100.00999999999999","100.00999999999999"
"615536","100","100","100"
"615866","100.02","100.02","100.02"
"615997","100.02","100.02","100.02"
"616007","100","100","100"
"616018","100.05","100.05","100.05"
"616104","100.06","100.06","100.06"
"616114","100.06","100.06","100.06"
"616248","99.99","99.99","99.99"
"616292","100.02","100.02","100.02"
"616341","100.03","100.03","100.03"
"616360","99.99","99.99","99.99"
"616469","100.02","100.02","100.02"
"616679","100","100","100"
"616691","100.03","100.03","100.03"
"616728","100.00999999999999","100.00999999999999","100.00999999999999"
"616932","100.00999999999999","100.00999999999999","100.00999999999999"
"617104","100.06","100.06","100.06"
"617273","100.03","100.03","100.03"
"617532","100.03","100.03","100.03"
"617539","100.03","100.03","100.03"
"617611","100.00999999999999","100.00999999999999","100.00999999999999"
"617861","100.02","100.02","100.02"
"617873","99.99","99.99","99.99"
